mode,workload,server_workers,bcdb_workers,pool_size,total_queries,wall_time_ms,tps,merkle_pass,divergence_count,permanent_failures,run_id,shared_buffers,source_fingerprint,trial
cluster,ycsb_workload_a_skew_0_00_20k.txt,1,1,1,20000,7396.0,2704.16,1,0,0,cluster4_20260920_132046_d774a2d5,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_a_skew_0_50_20k.txt,1,1,1,20000,7331.0,2728.14,1,0,0,cluster4_20260920_132127_9587f23d,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_a_skew_0_99_20k.txt,1,1,1,20000,7358.0,2718.13,1,0,0,cluster4_20260920_132207_4a424f97,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_a_skew_1_20_20k.txt,1,1,1,20000,7382.0,2709.29,1,0,0,cluster4_20260920_132249_26bf5c61,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_b_skew_0_00_20k.txt,1,1,1,20000,2171.0,9212.34,1,0,0,cluster4_20260920_132334_cccd5a4f,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_b_skew_0_50_20k.txt,1,1,1,20000,2112.0,9469.7,1,0,0,cluster4_20260920_132408_1c09efbd,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_b_skew_0_99_20k.txt,1,1,1,20000,2149.0,9306.65,1,0,0,cluster4_20260920_132440_23be965a,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_b_skew_1_20_20k.txt,1,1,1,20000,2114.0,9460.74,1,0,0,cluster4_20260920_132512_22115781,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_c_skew_0_00_20k.txt,1,1,1,20000,1572.0,12722.65,1,0,0,cluster4_20260920_132547_3780ea38,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_c_skew_0_50_20k.txt,1,1,1,20000,1530.0,13071.9,1,0,0,cluster4_20260920_132621_8f745900,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_c_skew_0_99_20k.txt,1,1,1,20000,1564.0,12787.72,1,0,0,cluster4_20260920_132656_7039aa66,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_c_skew_1_20_20k.txt,1,1,1,20000,1552.0,12886.6,1,0,0,cluster4_20260920_132730_402e510a,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_d_skew_0_00_20k.txt,1,1,1,20000,2131.0,9385.27,1,0,0,cluster4_20260920_132802_a0e2e248,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_d_skew_0_50_20k.txt,1,1,1,20000,2081.0,9610.76,1,0,0,cluster4_20260920_132834_04fa44d5,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_d_skew_0_99_20k.txt,1,1,1,20000,2117.0,9447.33,1,0,0,cluster4_20260920_132910_6911fcfc,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_d_skew_1_20_20k.txt,1,1,1,20000,2140.0,9345.79,1,0,0,cluster4_20260920_132943_1beb414d,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_f_skew_0_00_20k.txt,1,1,1,20000,5479.0,3650.3,1,0,0,cluster4_20260920_133015_b6353d6c,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_f_skew_0_50_20k.txt,1,1,1,20000,5448.0,3671.07,1,0,0,cluster4_20260920_133055_fe3aafa6,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_f_skew_0_99_20k.txt,1,1,1,20000,5438.0,3677.82,1,0,0,cluster4_20260920_133135_6c115516,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_f_skew_1_20_20k.txt,1,1,1,20000,5539.0,3610.76,1,0,0,cluster4_20260920_133213_e60b0c57,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_a_skew_0_00_20k.txt,4,4,4,20000,3826.0,5227.39,1,0,0,cluster4_20260920_133252_dd8e6827,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_a_skew_0_50_20k.txt,4,4,4,20000,3820.0,5235.6,1,0,0,cluster4_20260920_133327_c0faffb8,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_a_skew_0_99_20k.txt,4,4,4,20000,3889.0,5142.71,1,0,0,cluster4_20260920_133403_acec16ef,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_a_skew_1_20_20k.txt,4,4,4,20000,4100.0,4878.05,1,0,0,cluster4_20260920_133437_bd3d36fc,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_b_skew_0_00_20k.txt,4,4,4,20000,1087.0,18399.26,1,0,0,cluster4_20260920_133514_6a42d46a,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_b_skew_0_50_20k.txt,4,4,4,20000,1084.0,18450.18,1,0,0,cluster4_20260920_133546_44015eca,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_b_skew_0_99_20k.txt,4,4,4,20000,1070.0,18691.59,1,0,0,cluster4_20260920_133620_930d3bb2,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_b_skew_1_20_20k.txt,4,4,4,20000,1084.0,18450.18,1,0,0,cluster4_20260920_133655_a895007e,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_c_skew_0_00_20k.txt,4,4,4,20000,592.0,33783.78,1,0,0,cluster4_20260920_133726_61e0967b,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_c_skew_0_50_20k.txt,4,4,4,20000,597.0,33500.84,1,0,0,cluster4_20260920_133758_a7d6403e,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_c_skew_0_99_20k.txt,4,4,4,20000,589.0,33955.86,1,0,0,cluster4_20260920_133832_1c45bbd7,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_c_skew_1_20_20k.txt,4,4,4,20000,578.0,34602.08,1,0,0,cluster4_20260920_133906_11051652,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_d_skew_0_00_20k.txt,4,4,4,20000,1095.0,18264.84,1,0,0,cluster4_20260920_133940_413fc23e,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_d_skew_0_50_20k.txt,4,4,4,20000,1049.0,19065.78,1,0,0,cluster4_20260920_134011_d4f90afc,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_d_skew_0_99_20k.txt,4,4,4,20000,1050.0,19047.62,1,0,0,cluster4_20260920_134045_123d4675,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_d_skew_1_20_20k.txt,4,4,4,20000,1111.0,18001.8,1,0,0,cluster4_20260920_134116_01f8d5b0,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_f_skew_0_00_20k.txt,4,4,4,20000,3483.0,5742.18,1,0,0,cluster4_20260920_134148_4a583e9e,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_f_skew_0_50_20k.txt,4,4,4,20000,3438.0,5817.34,1,0,0,cluster4_20260920_134225_1efadb20,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_f_skew_0_99_20k.txt,4,4,4,20000,3461.0,5778.68,1,0,0,cluster4_20260920_134301_6ca44c42,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_f_skew_1_20_20k.txt,4,4,4,20000,3543.0,5644.93,1,0,0,cluster4_20260920_134335_0d81feb9,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_a_skew_0_00_20k.txt,8,8,8,20000,2295.0,8714.6,1,0,0,cluster4_20260920_134411_48f844c4,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_a_skew_0_50_20k.txt,8,8,8,20000,2290.0,8733.62,1,0,0,cluster4_20260920_134444_24fa6324,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_a_skew_0_99_20k.txt,8,8,8,20000,2502.0,7993.61,1,0,0,cluster4_20260920_134518_807165a4,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_a_skew_1_20_20k.txt,8,8,8,20000,2986.0,6697.92,1,0,0,cluster4_20260920_134553_bcefafcd,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_b_skew_0_00_20k.txt,8,8,8,20000,931.0,21482.28,1,0,0,cluster4_20260920_134626_79b8e9d0,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_b_skew_0_50_20k.txt,8,8,8,20000,905.0,22099.45,1,0,0,cluster4_20260920_134700_9eea6c92,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_b_skew_0_99_20k.txt,8,8,8,20000,903.0,22148.39,1,0,0,cluster4_20260920_134731_d7565b97,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_b_skew_1_20_20k.txt,8,8,8,20000,944.0,21186.44,1,0,0,cluster4_20260920_134804_d88309bb,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_c_skew_0_00_20k.txt,8,8,8,20000,426.0,46948.36,1,0,0,cluster4_20260920_134838_cc35dece,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_c_skew_0_50_20k.txt,8,8,8,20000,435.0,45977.01,1,0,0,cluster4_20260920_134912_f26fd581,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_c_skew_0_99_20k.txt,8,8,8,20000,433.0,46189.38,1,0,0,cluster4_20260920_134945_55209644,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_c_skew_1_20_20k.txt,8,8,8,20000,426.0,46948.36,1,0,0,cluster4_20260920_135016_49c8d2bc,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_d_skew_0_00_20k.txt,8,8,8,20000,908.0,22026.43,1,0,0,cluster4_20260920_135051_08a7885f,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_d_skew_0_50_20k.txt,8,8,8,20000,884.0,22624.43,1,0,0,cluster4_20260920_135123_b4acc275,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_d_skew_0_99_20k.txt,8,8,8,20000,863.0,23174.97,1,0,0,cluster4_20260920_135157_ac0b806d,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_d_skew_1_20_20k.txt,8,8,8,20000,935.0,21390.37,1,0,0,cluster4_20260920_135231_c5fda838,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_f_skew_0_00_20k.txt,8,8,8,20000,2146.0,9319.66,1,0,0,cluster4_20260920_135303_69c1abe0,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_f_skew_0_50_20k.txt,8,8,8,20000,2131.0,9385.27,1,0,0,cluster4_20260920_135335_78aa7f3d,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_f_skew_0_99_20k.txt,8,8,8,20000,2220.0,9009.01,1,0,0,cluster4_20260920_135410_fb500aa2,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_f_skew_1_20_20k.txt,8,8,8,20000,2445.0,8179.96,1,0,0,cluster4_20260920_135445_d413cf4a,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_a_skew_0_00_20k.txt,16,16,16,20000,1387.0,14419.61,1,0,0,cluster4_20260920_135521_64454b76,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_a_skew_0_50_20k.txt,16,16,16,20000,1403.0,14255.17,1,0,0,cluster4_20260920_135553_0b052b4a,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_a_skew_0_99_20k.txt,16,16,16,20000,1791.0,11166.95,1,0,0,cluster4_20260920_135628_32e7b7cd,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_a_skew_1_20_20k.txt,16,16,16,20000,2642.0,7570.02,1,0,0,cluster4_20260920_135701_a56941d6,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_b_skew_0_00_20k.txt,16,16,16,20000,806.0,24813.9,1,0,0,cluster4_20260920_135736_f089ed22,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_b_skew_0_50_20k.txt,16,16,16,20000,782.0,25575.45,1,0,0,cluster4_20260920_135808_a721a013,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_b_skew_0_99_20k.txt,16,16,16,20000,810.0,24691.36,1,0,0,cluster4_20260920_135841_e9b5c195,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_b_skew_1_20_20k.txt,16,16,16,20000,885.0,22598.87,1,0,0,cluster4_20260920_135914_45ae9b87,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_c_skew_0_00_20k.txt,16,16,16,20000,467.0,42826.55,1,0,0,cluster4_20260920_135946_01fafde4,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_c_skew_0_50_20k.txt,16,16,16,20000,418.0,47846.89,1,0,0,cluster4_20260920_140019_545eb000,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_c_skew_0_99_20k.txt,16,16,16,20000,416.0,48076.92,1,0,0,cluster4_20260920_140050_260f782a,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_c_skew_1_20_20k.txt,16,16,16,20000,407.0,49140.05,1,0,0,cluster4_20260920_140124_0c32136c,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_d_skew_0_00_20k.txt,16,16,16,20000,810.0,24691.36,1,0,0,cluster4_20260920_140155_c4565ea9,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_d_skew_0_50_20k.txt,16,16,16,20000,789.0,25348.54,1,0,0,cluster4_20260920_140227_772addc4,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_d_skew_0_99_20k.txt,16,16,16,20000,798.0,25062.66,1,0,0,cluster4_20260920_140300_f999acd9,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_d_skew_1_20_20k.txt,16,16,16,20000,816.0,24509.8,1,0,0,cluster4_20260920_140333_c712470e,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_f_skew_0_00_20k.txt,16,16,16,20000,1295.0,15444.02,1,0,0,cluster4_20260920_140404_d2381d6e,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_f_skew_0_50_20k.txt,16,16,16,20000,1291.0,15491.87,1,0,0,cluster4_20260920_140436_85483c9e,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_f_skew_0_99_20k.txt,16,16,16,20000,1490.0,13422.82,1,0,0,cluster4_20260920_140507_3e8c8228,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
cluster,ycsb_workload_f_skew_1_20_20k.txt,16,16,16,20000,1984.0,10080.65,1,0,0,cluster4_20260920_140541_2fe20d34,32MB,e71f5d9cc61a71acbcda6829d71f8880a86e9f52e4fc08235c0c48f0e43dd529,1
pg,ycsb_workload_a_skew_0_00_20k.txt,1,1,1,20000,6768,2955.08,1,0,0,single_00f03e8e3dd245d8802cbf6fba57c74d,32MB,61ff29d7c02f544167fcf3a32bed7d6bdf9f9098a21ca78e736c9ed54528dab0,1
pg,ycsb_workload_a_skew_0_50_20k.txt,1,1,1,20000,6722,2975.30,1,0,0,single_c3409629c4f54e0eb311bd8b4148a77c,32MB,61ff29d7c02f544167fcf3a32bed7d6bdf9f9098a21ca78e736c9ed54528dab0,1
pg,ycsb_workload_a_skew_0_99_20k.txt,1,1,1,20000,6718,2977.08,1,0,0,single_56916092ad6f410e89f9617b593a420a,32MB,61ff29d7c02f544167fcf3a32bed7d6bdf9f9098a21ca78e736c9ed54528dab0,1
pg,ycsb_workload_a_skew_1_20_20k.txt,1,1,1,20000,6719,2976.63,1,0,0,single_1dece2e6e21e4f6ba31a924b65b20dfe,32MB,61ff29d7c02f544167fcf3a32bed7d6bdf9f9098a21ca78e736c9ed54528dab0,1
pg,ycsb_workload_b_skew_0_00_20k.txt,1,1,1,20000,1870,10695.19,1,0,0,single_b7b169309cca421ebd4923a89cab1b9e,32MB,61ff29d7c02f544167fcf3a32bed7d6bdf9f9098a21ca78e736c9ed54528dab0,1
pg,ycsb_workload_b_skew_0_50_20k.txt,1,1,1,20000,1933,10346.61,1,0,0,single_9a6ece57450c4fa0ae9b9e64197822c2,32MB,61ff29d7c02f544167fcf3a32bed7d6bdf9f9098a21ca78e736c9ed54528dab0,1
pg,ycsb_workload_b_skew_0_99_20k.txt,1,1,1,20000,1819,10995.05,1,0,0,single_fa57bde3490f48d88c8624bdfa89346e,32MB,61ff29d7c02f544167fcf3a32bed7d6bdf9f9098a21ca78e736c9ed54528dab0,1
pg,ycsb_workload_b_skew_1_20_20k.txt,1,1,1,20000,1838,10881.39,1,0,0,single_2ab17fd3713a4800a133de052492b6c4,32MB,61ff29d7c02f544167fcf3a32bed7d6bdf9f9098a21ca78e736c9ed54528dab0,1
pg,ycsb_workload_c_skew_0_00_20k.txt,1,1,1,20000,1434,13947.00,1,0,0,single_dd3a8d2ff1de47a4a152697b73632a2e,32MB,61ff29d7c02f544167fcf3a32bed7d6bdf9f9098a21ca78e736c9ed54528dab0,1
pg,ycsb_workload_c_skew_0_50_20k.txt,1,1,1,20000,1328,15060.24,1,0,0,single_aca1e6ee9f0f470db04423e23df5377d,32MB,61ff29d7c02f544167fcf3a32bed7d6bdf9f9098a21ca78e736c9ed54528dab0,1
pg,ycsb_workload_c_skew_0_99_20k.txt,1,1,1,20000,1324,15105.74,1,0,0,single_8a706ed2020240ad9b88f719660755d3,32MB,61ff29d7c02f544167fcf3a32bed7d6bdf9f9098a21ca78e736c9ed54528dab0,1
pg,ycsb_workload_c_skew_1_20_20k.txt,1,1,1,20000,1345,14869.89,1,0,0,single_de5e894625e64d79a189a096b8c14cb5,32MB,61ff29d7c02f544167fcf3a32bed7d6bdf9f9098a21ca78e736c9ed54528dab0,1
pg,ycsb_workload_d_skew_0_00_20k.txt,1,1,1,20000,1816,11013.22,1,0,0,single_13b0c88be5bd474f92f289350c21e851,32MB,61ff29d7c02f544167fcf3a32bed7d6bdf9f9098a21ca78e736c9ed54528dab0,1
pg,ycsb_workload_d_skew_0_50_20k.txt,1,1,1,20000,1800,11111.11,1,0,0,single_7075373c002041eeb5ff0cb36f24104e,32MB,61ff29d7c02f544167fcf3a32bed7d6bdf9f9098a21ca78e736c9ed54528dab0,1
pg,ycsb_workload_d_skew_0_99_20k.txt,1,1,1,20000,1838,10881.39,1,0,0,single_19c0d5e64e4b43ec9262cc849a607d50,32MB,61ff29d7c02f544167fcf3a32bed7d6bdf9f9098a21ca78e736c9ed54528dab0,1
pg,ycsb_workload_d_skew_1_20_20k.txt,1,1,1,20000,1885,10610.08,1,0,0,single_2ff5bb2aff1d4644a0844fcd564a8659,32MB,61ff29d7c02f544167fcf3a32bed7d6bdf9f9098a21ca78e736c9ed54528dab0,1
pg,ycsb_workload_f_skew_0_00_20k.txt,1,1,1,20000,5129,3899.40,1,0,0,single_15025fd13bb248ceab42e85c2ecbba04,32MB,61ff29d7c02f544167fcf3a32bed7d6bdf9f9098a21ca78e736c9ed54528dab0,1
pg,ycsb_workload_f_skew_0_50_20k.txt,1,1,1,20000,5039,3969.04,1,0,0,single_ce51b59f96614cef853baa4624ae09e6,32MB,61ff29d7c02f544167fcf3a32bed7d6bdf9f9098a21ca78e736c9ed54528dab0,1
pg,ycsb_workload_f_skew_0_99_20k.txt,1,1,1,20000,5112,3912.36,1,0,0,single_945cd241d14b4105bfb15f4122b2a42b,32MB,61ff29d7c02f544167fcf3a32bed7d6bdf9f9098a21ca78e736c9ed54528dab0,1
pg,ycsb_workload_f_skew_1_20_20k.txt,1,1,1,20000,5082,3935.46,1,0,0,single_19f0b957020f412d8f9e4377912d2b43,32MB,61ff29d7c02f544167fcf3a32bed7d6bdf9f9098a21ca78e736c9ed54528dab0,1
pg,ycsb_workload_a_skew_0_00_20k.txt,4,1,4,20000,2591,7719.03,1,0,0,single_14caf11214a947e1b5362a19698d5f4c,32MB,61ff29d7c02f544167fcf3a32bed7d6bdf9f9098a21ca78e736c9ed54528dab0,1
pg,ycsb_workload_a_skew_0_50_20k.txt,4,1,4,20000,2596,7704.16,1,0,0,single_821a612ef9da4418b13c0c7f81f45326,32MB,61ff29d7c02f544167fcf3a32bed7d6bdf9f9098a21ca78e736c9ed54528dab0,1
pg,ycsb_workload_a_skew_0_99_20k.txt,4,1,4,20000,3183,6283.38,1,0,0,single_2a077adfb05d468ebf9c3b71d079a8dc,32MB,61ff29d7c02f544167fcf3a32bed7d6bdf9f9098a21ca78e736c9ed54528dab0,1
pg,ycsb_workload_a_skew_1_20_20k.txt,4,1,4,20000,3431,5829.20,1,0,0,single_4562bce529b446e9b1b64ef4eedcea5e,32MB,61ff29d7c02f544167fcf3a32bed7d6bdf9f9098a21ca78e736c9ed54528dab0,1
pg,ycsb_workload_b_skew_0_00_20k.txt,4,1,4,20000,572,34965.03,1,0,0,single_8aad1ee2a7094780bca8bcca79ef3610,32MB,61ff29d7c02f544167fcf3a32bed7d6bdf9f9098a21ca78e736c9ed54528dab0,1
pg,ycsb_workload_b_skew_0_50_20k.txt,4,1,4,20000,585,34188.03,1,0,0,single_35704890ff86451fb07420adea353903,32MB,61ff29d7c02f544167fcf3a32bed7d6bdf9f9098a21ca78e736c9ed54528dab0,1
pg,ycsb_workload_b_skew_0_99_20k.txt,4,1,4,20000,692,28901.73,1,0,0,single_777a0d542fe74004b9c485839338b217,32MB,61ff29d7c02f544167fcf3a32bed7d6bdf9f9098a21ca78e736c9ed54528dab0,1
pg,ycsb_workload_b_skew_1_20_20k.txt,4,1,4,20000,735,27210.88,1,0,0,single_59a7265913704ce39c425a0e447bae65,32MB,61ff29d7c02f544167fcf3a32bed7d6bdf9f9098a21ca78e736c9ed54528dab0,1
pg,ycsb_workload_c_skew_0_00_20k.txt,4,1,4,20000,406,49261.08,1,0,0,single_a23af0cab20c453399ca081a51272c75,32MB,61ff29d7c02f544167fcf3a32bed7d6bdf9f9098a21ca78e736c9ed54528dab0,1
pg,ycsb_workload_c_skew_0_50_20k.txt,4,1,4,20000,399,50125.31,1,0,0,single_10e6040ee6444b848303ff8ad1c933fa,32MB,61ff29d7c02f544167fcf3a32bed7d6bdf9f9098a21ca78e736c9ed54528dab0,1
pg,ycsb_workload_c_skew_0_99_20k.txt,4,1,4,20000,382,52356.02,1,0,0,single_ab78acdaa0534c78a5fa93c6612abd10,32MB,61ff29d7c02f544167fcf3a32bed7d6bdf9f9098a21ca78e736c9ed54528dab0,1
pg,ycsb_workload_c_skew_1_20_20k.txt,4,1,4,20000,410,48780.49,1,0,0,single_1a8d72c70dce452e81e308c9a4e1da95,32MB,61ff29d7c02f544167fcf3a32bed7d6bdf9f9098a21ca78e736c9ed54528dab0,1
pg,ycsb_workload_d_skew_0_00_20k.txt,4,1,4,20000,570,35087.72,1,0,0,single_4862704c797b45a4be1e3645d1ed8944,32MB,61ff29d7c02f544167fcf3a32bed7d6bdf9f9098a21ca78e736c9ed54528dab0,1
