audit_merkle_root_hash_calls,audit_merkle_verify_calls,audit_mode,audit_user_table_seq_scan_delta,audit_validation_ms,audit_validation_positive,audit_validation_skipped,bad_leaf_count,bad_partition_count,batch_plan_actual_k_index_used,candidate_fetch_batches,candidate_fetch_sql_calls,candidate_leaf_buckets_requested,candidate_rows_fetched,candidate_rows_fetched_alias,child_hash_nodes_read,child_hash_sql_calls,cleanup_ms,confirmation_fetch_batches,confirmation_fetch_sql_calls,confirmation_leaf_buckets_requested,confirmation_rows_fetched,corrupted_tuple_count,corruption_mode,damaged_candidate_rows,end_to_end_covers_paper_and_audit,end_to_end_observed_ms,experiment,fanout,full_audit_skipped,healthy_candidate_rows,leaf_fetch_chunk_size,leaf_lookup_sql_calls,leaf_nodes_found,localisation_index_stats_available,localisation_index_stats_error,localisation_stats_flush_wait_ms,localisation_stats_probe_ms,manifest_sha256,mean_rows_per_bad_leaf,merge_threshold,method,p95_rows_per_bad_leaf,paper_end_before_audit_start,paper_style_total_ms,paper_total_ms,partition_root_batches,partition_root_batches_ok,partition_root_hash_sql_calls,partition_root_nodes_read,partition_subtree_nodes_read,partition_subtree_sql_calls,planner_checked_leaf_count,planner_checks_passed,profile_label,profiling_mode,recovery_only_ms,recovery_user_table_seq_scan_delta,repetition,restore_repair_ms,rows_deleted,rows_inserted,rows_updated,run_id,schema_fidelity_ok,selected_bad_leaf_row_capacity,split_threshold,targeted_confirmation_root_batches,targeted_confirmation_root_nodes_read,total_candidate_rows,total_ms,total_rows_repaired,tree_nodes_visited,tuple_count,valid,warning
0,0,skip,0,0.0,0,1,75,59,1,4,4,150,830,830,13312,6,3.049,0,0,0,0,300,mixed,415,1,224.500,size-scaling-k75-c300,32,1,415,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,9b8820b519429d9617b394bcf4575cf866fcc872a18b4eb4aff17d7ff51bd1a5,11.066666666666666,8,merkle,17.0,1,220.843,220.843,1,1,2,400,13312,6,75,1,fanout_f32_l16,off,220.843,0,1,220.843,100,100,100,size-scaling-k75-c300-n25000000-f32-k75-c300-fanout_f32_l16-merkle-r1,1,415,32,1,118,830,224.500,300,6656,25000000,1,
0,0,skip,0,0.0,0,1,75,59,1,4,4,150,830,830,13312,6,3.383,0,0,0,0,300,mixed,415,1,232.862,size-scaling-k75-c300,32,1,415,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,9b8820b519429d9617b394bcf4575cf866fcc872a18b4eb4aff17d7ff51bd1a5,11.066666666666666,8,merkle,17.0,1,218.608,218.608,1,1,2,400,13312,6,75,1,fanout_f32_l16,off,218.608,0,2,218.608,100,100,100,size-scaling-k75-c300-n25000000-f32-k75-c300-fanout_f32_l16-merkle-r2,1,415,32,1,118,830,232.862,300,6656,25000000,1,
0,0,skip,0,0.0,0,1,75,59,1,4,4,150,830,830,13312,6,3.064,0,0,0,0,300,mixed,415,1,227.789,size-scaling-k75-c300,32,1,415,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,9b8820b519429d9617b394bcf4575cf866fcc872a18b4eb4aff17d7ff51bd1a5,11.066666666666666,8,merkle,17.0,1,224.120,224.120,1,1,2,400,13312,6,75,1,fanout_f32_l16,off,224.120,0,3,224.120,100,100,100,size-scaling-k75-c300-n25000000-f32-k75-c300-fanout_f32_l16-merkle-r3,1,415,32,1,118,830,227.789,300,6656,25000000,1,
0,0,skip,0,0.0,0,1,75,59,1,4,4,150,830,830,13312,6,3.153,0,0,0,0,300,mixed,415,1,236.654,size-scaling-k75-c300,32,1,415,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,9b8820b519429d9617b394bcf4575cf866fcc872a18b4eb4aff17d7ff51bd1a5,11.066666666666666,8,merkle,17.0,1,222.739,222.739,1,1,2,400,13312,6,75,1,fanout_f32_l16,off,222.739,0,4,222.739,100,100,100,size-scaling-k75-c300-n25000000-f32-k75-c300-fanout_f32_l16-merkle-r4,1,415,32,1,118,830,236.654,300,6656,25000000,1,
0,0,skip,0,0.0,0,1,75,59,1,4,4,150,830,830,13312,6,3.086,0,0,0,0,300,mixed,415,1,226.624,size-scaling-k75-c300,32,1,415,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,9b8820b519429d9617b394bcf4575cf866fcc872a18b4eb4aff17d7ff51bd1a5,11.066666666666666,8,merkle,17.0,1,222.938,222.938,1,1,2,400,13312,6,75,1,fanout_f32_l16,off,222.938,0,5,222.938,100,100,100,size-scaling-k75-c300-n25000000-f32-k75-c300-fanout_f32_l16-merkle-r5,1,415,32,1,118,830,226.624,300,6656,25000000,1,
0,0,skip,0,0.0,0,1,75,59,1,4,4,150,830,830,13312,6,3.068,0,0,0,0,300,mixed,415,1,234.677,size-scaling-k75-c300,32,1,415,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,9b8820b519429d9617b394bcf4575cf866fcc872a18b4eb4aff17d7ff51bd1a5,11.066666666666666,8,merkle,17.0,1,220.826,220.826,1,1,2,400,13312,6,75,1,fanout_f32_l16,off,220.826,0,6,220.826,100,100,100,size-scaling-k75-c300-n25000000-f32-k75-c300-fanout_f32_l16-merkle-r6,1,415,32,1,118,830,234.677,300,6656,25000000,1,
0,0,skip,0,0.0,0,1,75,59,1,4,4,150,830,830,13312,6,3.079,0,0,0,0,300,mixed,415,1,218.569,size-scaling-k75-c300,32,1,415,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,9b8820b519429d9617b394bcf4575cf866fcc872a18b4eb4aff17d7ff51bd1a5,11.066666666666666,8,merkle,17.0,1,214.802,214.802,1,1,2,400,13312,6,75,1,fanout_f32_l16,off,214.802,0,7,214.802,100,100,100,size-scaling-k75-c300-n25000000-f32-k75-c300-fanout_f32_l16-merkle-r7,1,415,32,1,118,830,218.569,300,6656,25000000,1,
0,0,skip,0,0.0,0,1,75,59,1,4,4,150,830,830,13312,6,3.141,0,0,0,0,300,mixed,415,1,229.740,size-scaling-k75-c300,32,1,415,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,9b8820b519429d9617b394bcf4575cf866fcc872a18b4eb4aff17d7ff51bd1a5,11.066666666666666,8,merkle,17.0,1,215.827,215.827,1,1,2,400,13312,6,75,1,fanout_f32_l16,off,215.827,0,8,215.827,100,100,100,size-scaling-k75-c300-n25000000-f32-k75-c300-fanout_f32_l16-merkle-r8,1,415,32,1,118,830,229.740,300,6656,25000000,1,
0,0,skip,0,0.0,0,1,75,59,1,4,4,150,830,830,13312,6,3.094,0,0,0,0,300,mixed,415,1,231.493,size-scaling-k75-c300,32,1,415,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,9b8820b519429d9617b394bcf4575cf866fcc872a18b4eb4aff17d7ff51bd1a5,11.066666666666666,8,merkle,17.0,1,227.779,227.779,1,1,2,400,13312,6,75,1,fanout_f32_l16,off,227.779,0,9,227.779,100,100,100,size-scaling-k75-c300-n25000000-f32-k75-c300-fanout_f32_l16-merkle-r9,1,415,32,1,118,830,231.493,300,6656,25000000,1,
0,0,skip,0,0.0,0,1,75,61,1,4,4,150,858,858,13504,6,1.327,0,0,0,0,300,mixed,429,1,112.084,size-scaling-k75-c300,32,1,429,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,8f5b3052a72179ec9f06354ed2c1d1d6eadc4160dbd94d7c283cd276452a4a53,11.44,8,merkle,17.0,1,110.482,110.482,1,1,2,400,13504,6,75,1,fanout_f32_l16,off,110.482,0,0,110.482,100,100,100,size-scaling-k75-c300-n30000000-f32-k75-c300-fanout_f32_l16-merkle-r0,1,429,32,1,122,858,112.084,300,6752,30000000,1,
0,0,skip,0,0.0,0,1,75,61,1,4,4,150,858,858,13504,6,1.375,0,0,0,0,300,mixed,429,1,129.317,size-scaling-k75-c300,32,1,429,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,8f5b3052a72179ec9f06354ed2c1d1d6eadc4160dbd94d7c283cd276452a4a53,11.44,8,merkle,17.0,1,117.498,117.498,1,1,2,400,13504,6,75,1,fanout_f32_l16,off,117.498,0,1,117.498,100,100,100,size-scaling-k75-c300-n30000000-f32-k75-c300-fanout_f32_l16-merkle-r1,1,429,32,1,122,858,129.317,300,6752,30000000,1,
0,0,skip,0,0.0,0,1,75,61,1,4,4,150,858,858,13504,6,1.311,0,0,0,0,300,mixed,429,1,113.345,size-scaling-k75-c300,32,1,429,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,8f5b3052a72179ec9f06354ed2c1d1d6eadc4160dbd94d7c283cd276452a4a53,11.44,8,merkle,17.0,1,111.765,111.765,1,1,2,400,13504,6,75,1,fanout_f32_l16,off,111.765,0,2,111.765,100,100,100,size-scaling-k75-c300-n30000000-f32-k75-c300-fanout_f32_l16-merkle-r2,1,429,32,1,122,858,113.345,300,6752,30000000,1,
0,0,skip,0,0.0,0,1,75,61,1,4,4,150,858,858,13504,6,1.318,0,0,0,0,300,mixed,429,1,112.596,size-scaling-k75-c300,32,1,429,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,8f5b3052a72179ec9f06354ed2c1d1d6eadc4160dbd94d7c283cd276452a4a53,11.44,8,merkle,17.0,1,111.008,111.008,1,1,2,400,13504,6,75,1,fanout_f32_l16,off,111.008,0,3,111.008,100,100,100,size-scaling-k75-c300-n30000000-f32-k75-c300-fanout_f32_l16-merkle-r3,1,429,32,1,122,858,112.596,300,6752,30000000,1,
0,0,skip,0,0.0,0,1,75,61,1,4,4,150,858,858,13504,6,1.348,0,0,0,0,300,mixed,429,1,113.444,size-scaling-k75-c300,32,1,429,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,8f5b3052a72179ec9f06354ed2c1d1d6eadc4160dbd94d7c283cd276452a4a53,11.44,8,merkle,17.0,1,111.825,111.825,1,1,2,400,13504,6,75,1,fanout_f32_l16,off,111.825,0,4,111.825,100,100,100,size-scaling-k75-c300-n30000000-f32-k75-c300-fanout_f32_l16-merkle-r4,1,429,32,1,122,858,113.444,300,6752,30000000,1,
0,0,skip,0,0.0,0,1,75,61,1,4,4,150,858,858,13504,6,1.313,0,0,0,0,300,mixed,429,1,122.376,size-scaling-k75-c300,32,1,429,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,8f5b3052a72179ec9f06354ed2c1d1d6eadc4160dbd94d7c283cd276452a4a53,11.44,8,merkle,17.0,1,120.793,120.793,1,1,2,400,13504,6,75,1,fanout_f32_l16,off,120.793,0,5,120.793,100,100,100,size-scaling-k75-c300-n30000000-f32-k75-c300-fanout_f32_l16-merkle-r5,1,429,32,1,122,858,122.376,300,6752,30000000,1,
0,0,skip,0,0.0,0,1,75,61,1,4,4,150,858,858,13504,6,1.353,0,0,0,0,300,mixed,429,1,111.256,size-scaling-k75-c300,32,1,429,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,8f5b3052a72179ec9f06354ed2c1d1d6eadc4160dbd94d7c283cd276452a4a53,11.44,8,merkle,17.0,1,109.636,109.636,1,1,2,400,13504,6,75,1,fanout_f32_l16,off,109.636,0,6,109.636,100,100,100,size-scaling-k75-c300-n30000000-f32-k75-c300-fanout_f32_l16-merkle-r6,1,429,32,1,122,858,111.256,300,6752,30000000,1,
0,0,skip,0,0.0,0,1,75,61,1,4,4,150,858,858,13504,6,1.294,0,0,0,0,300,mixed,429,1,111.829,size-scaling-k75-c300,32,1,429,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,8f5b3052a72179ec9f06354ed2c1d1d6eadc4160dbd94d7c283cd276452a4a53,11.44,8,merkle,17.0,1,110.260,110.260,1,1,2,400,13504,6,75,1,fanout_f32_l16,off,110.260,0,7,110.260,100,100,100,size-scaling-k75-c300-n30000000-f32-k75-c300-fanout_f32_l16-merkle-r7,1,429,32,1,122,858,111.829,300,6752,30000000,1,
0,0,skip,0,0.0,0,1,75,61,1,4,4,150,858,858,13504,6,1.371,0,0,0,0,300,mixed,429,1,121.640,size-scaling-k75-c300,32,1,429,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,8f5b3052a72179ec9f06354ed2c1d1d6eadc4160dbd94d7c283cd276452a4a53,11.44,8,merkle,17.0,1,109.878,109.878,1,1,2,400,13504,6,75,1,fanout_f32_l16,off,109.878,0,8,109.878,100,100,100,size-scaling-k75-c300-n30000000-f32-k75-c300-fanout_f32_l16-merkle-r8,1,429,32,1,122,858,121.640,300,6752,30000000,1,
0,0,skip,0,0.0,0,1,75,61,1,4,4,150,858,858,13504,6,1.338,0,0,0,0,300,mixed,429,1,119.643,size-scaling-k75-c300,32,1,429,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,8f5b3052a72179ec9f06354ed2c1d1d6eadc4160dbd94d7c283cd276452a4a53,11.44,8,merkle,17.0,1,118.013,118.013,1,1,2,400,13504,6,75,1,fanout_f32_l16,off,118.013,0,9,118.013,100,100,100,size-scaling-k75-c300-n30000000-f32-k75-c300-fanout_f32_l16-merkle-r9,1,429,32,1,122,858,119.643,300,6752,30000000,1,
0,0,skip,0,0.0,0,1,75,64,1,4,4,150,1032,1032,13696,6,1.328,0,0,0,0,300,mixed,516,1,115.543,size-scaling-k75-c300,32,1,516,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,59279c3310dd53520060f59e36b89f77efe348d99b65577056efd830edb2f556,13.76,8,merkle,21.0,1,113.936,113.936,1,1,2,400,13696,6,75,1,fanout_f32_l16,off,113.936,0,0,113.936,100,100,100,size-scaling-k75-c300-n40000000-f32-k75-c300-fanout_f32_l16-merkle-r0,1,516,32,1,128,1032,115.543,300,6848,40000000,1,
0,0,skip,0,0.0,0,1,75,64,1,4,4,150,1032,1032,13696,6,1.418,0,0,0,0,300,mixed,516,1,125.416,size-scaling-k75-c300,32,1,516,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,59279c3310dd53520060f59e36b89f77efe348d99b65577056efd830edb2f556,13.76,8,merkle,21.0,1,113.596,113.596,1,1,2,400,13696,6,75,1,fanout_f32_l16,off,113.596,0,1,113.596,100,100,100,size-scaling-k75-c300-n40000000-f32-k75-c300-fanout_f32_l16-merkle-r1,1,516,32,1,128,1032,125.416,300,6848,40000000,1,
0,0,skip,0,0.0,0,1,75,64,1,4,4,150,1032,1032,13696,6,1.297,0,0,0,0,300,mixed,516,1,118.221,size-scaling-k75-c300,32,1,516,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,59279c3310dd53520060f59e36b89f77efe348d99b65577056efd830edb2f556,13.76,8,merkle,21.0,1,116.646,116.646,1,1,2,400,13696,6,75,1,fanout_f32_l16,off,116.646,0,2,116.646,100,100,100,size-scaling-k75-c300-n40000000-f32-k75-c300-fanout_f32_l16-merkle-r2,1,516,32,1,128,1032,118.221,300,6848,40000000,1,
0,0,skip,0,0.0,0,1,75,64,1,4,4,150,1032,1032,13696,6,1.315,0,0,0,0,300,mixed,516,1,115.789,size-scaling-k75-c300,32,1,516,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,59279c3310dd53520060f59e36b89f77efe348d99b65577056efd830edb2f556,13.76,8,merkle,21.0,1,114.199,114.199,1,1,2,400,13696,6,75,1,fanout_f32_l16,off,114.199,0,3,114.199,100,100,100,size-scaling-k75-c300-n40000000-f32-k75-c300-fanout_f32_l16-merkle-r3,1,516,32,1,128,1032,115.789,300,6848,40000000,1,
0,0,skip,0,0.0,0,1,75,64,1,4,4,150,1032,1032,13696,6,1.306,0,0,0,0,300,mixed,516,1,115.136,size-scaling-k75-c300,32,1,516,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,59279c3310dd53520060f59e36b89f77efe348d99b65577056efd830edb2f556,13.76,8,merkle,21.0,1,113.559,113.559,1,1,2,400,13696,6,75,1,fanout_f32_l16,off,113.559,0,4,113.559,100,100,100,size-scaling-k75-c300-n40000000-f32-k75-c300-fanout_f32_l16-merkle-r4,1,516,32,1,128,1032,115.136,300,6848,40000000,1,
0,0,skip,0,0.0,0,1,75,64,1,4,4,150,1032,1032,13696,6,1.356,0,0,0,0,300,mixed,516,1,127.564,size-scaling-k75-c300,32,1,516,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,59279c3310dd53520060f59e36b89f77efe348d99b65577056efd830edb2f556,13.76,8,merkle,21.0,1,125.938,125.938,1,1,2,400,13696,6,75,1,fanout_f32_l16,off,125.938,0,5,125.938,100,100,100,size-scaling-k75-c300-n40000000-f32-k75-c300-fanout_f32_l16-merkle-r5,1,516,32,1,128,1032,127.564,300,6848,40000000,1,
0,0,skip,0,0.0,0,1,75,64,1,4,4,150,1032,1032,13696,6,1.338,0,0,0,0,300,mixed,516,1,115.406,size-scaling-k75-c300,32,1,516,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,59279c3310dd53520060f59e36b89f77efe348d99b65577056efd830edb2f556,13.76,8,merkle,21.0,1,113.794,113.794,1,1,2,400,13696,6,75,1,fanout_f32_l16,off,113.794,0,6,113.794,100,100,100,size-scaling-k75-c300-n40000000-f32-k75-c300-fanout_f32_l16-merkle-r6,1,516,32,1,128,1032,115.406,300,6848,40000000,1,
0,0,skip,0,0.0,0,1,75,64,1,4,4,150,1032,1032,13696,6,1.335,0,0,0,0,300,mixed,516,1,123.786,size-scaling-k75-c300,32,1,516,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,59279c3310dd53520060f59e36b89f77efe348d99b65577056efd830edb2f556,13.76,8,merkle,21.0,1,122.158,122.158,1,1,2,400,13696,6,75,1,fanout_f32_l16,off,122.158,0,7,122.158,100,100,100,size-scaling-k75-c300-n40000000-f32-k75-c300-fanout_f32_l16-merkle-r7,1,516,32,1,128,1032,123.786,300,6848,40000000,1,
0,0,skip,0,0.0,0,1,75,64,1,4,4,150,1032,1032,13696,6,1.489,0,0,0,0,300,mixed,516,1,125.851,size-scaling-k75-c300,32,1,516,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,59279c3310dd53520060f59e36b89f77efe348d99b65577056efd830edb2f556,13.76,8,merkle,21.0,1,113.966,113.966,1,1,2,400,13696,6,75,1,fanout_f32_l16,off,113.966,0,8,113.966,100,100,100,size-scaling-k75-c300-n40000000-f32-k75-c300-fanout_f32_l16-merkle-r8,1,516,32,1,128,1032,125.851,300,6848,40000000,1,
0,0,skip,0,0.0,0,1,75,64,1,4,4,150,1032,1032,13696,6,1.335,0,0,0,0,300,mixed,516,1,116.305,size-scaling-k75-c300,32,1,516,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,59279c3310dd53520060f59e36b89f77efe348d99b65577056efd830edb2f556,13.76,8,merkle,21.0,1,114.693,114.693,1,1,2,400,13696,6,75,1,fanout_f32_l16,off,114.693,0,9,114.693,100,100,100,size-scaling-k75-c300-n40000000-f32-k75-c300-fanout_f32_l16-merkle-r9,1,516,32,1,128,1032,116.305,300,6848,40000000,1,
0,0,skip,0,0.0,0,1,75,67,1,4,4,150,1214,1214,13888,6,1.319,0,0,0,0,300,mixed,607,1,117.583,size-scaling-k75-c300,32,1,607,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,65a84c4420136287e100438817104f19c9ff8ddbe16b63ef3e48882cb8671a16,16.186666666666667,8,merkle,25.0,1,115.977,115.977,1,1,2,400,13888,6,75,1,fanout_f32_l16,off,115.977,0,0,115.977,100,100,100,size-scaling-k75-c300-n50000000-f32-k75-c300-fanout_f32_l16-merkle-r0,1,607,32,1,134,1214,117.583,300,6944,50000000,1,
0,0,skip,0,0.0,0,1,75,67,1,4,4,150,1214,1214,13888,6,1.415,0,0,0,0,300,mixed,607,1,128.301,size-scaling-k75-c300,32,1,607,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,65a84c4420136287e100438817104f19c9ff8ddbe16b63ef3e48882cb8671a16,16.186666666666667,8,merkle,25.0,1,116.466,116.466,1,1,2,400,13888,6,75,1,fanout_f32_l16,off,116.466,0,1,116.466,100,100,100,size-scaling-k75-c300-n50000000-f32-k75-c300-fanout_f32_l16-merkle-r1,1,607,32,1,134,1214,128.301,300,6944,50000000,1,
0,0,skip,0,0.0,0,1,75,67,1,4,4,150,1214,1214,13888,6,1.320,0,0,0,0,300,mixed,607,1,117.619,size-scaling-k75-c300,32,1,607,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,65a84c4420136287e100438817104f19c9ff8ddbe16b63ef3e48882cb8671a16,16.186666666666667,8,merkle,25.0,1,116.012,116.012,1,1,2,400,13888,6,75,1,fanout_f32_l16,off,116.012,0,2,116.012,100,100,100,size-scaling-k75-c300-n50000000-f32-k75-c300-fanout_f32_l16-merkle-r2,1,607,32,1,134,1214,117.619,300,6944,50000000,1,
0,0,skip,0,0.0,0,1,75,67,1,4,4,150,1214,1214,13888,6,1.338,0,0,0,0,300,mixed,607,1,125.965,size-scaling-k75-c300,32,1,607,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,65a84c4420136287e100438817104f19c9ff8ddbe16b63ef3e48882cb8671a16,16.186666666666667,8,merkle,25.0,1,124.320,124.320,1,1,2,400,13888,6,75,1,fanout_f32_l16,off,124.320,0,3,124.320,100,100,100,size-scaling-k75-c300-n50000000-f32-k75-c300-fanout_f32_l16-merkle-r3,1,607,32,1,134,1214,125.965,300,6944,50000000,1,
0,0,skip,0,0.0,0,1,75,67,1,4,4,150,1214,1214,13888,6,1.314,0,0,0,0,300,mixed,607,1,117.654,size-scaling-k75-c300,32,1,607,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,65a84c4420136287e100438817104f19c9ff8ddbe16b63ef3e48882cb8671a16,16.186666666666667,8,merkle,25.0,1,116.051,116.051,1,1,2,400,13888,6,75,1,fanout_f32_l16,off,116.051,0,4,116.051,100,100,100,size-scaling-k75-c300-n50000000-f32-k75-c300-fanout_f32_l16-merkle-r4,1,607,32,1,134,1214,117.654,300,6944,50000000,1,
0,0,skip,0,0.0,0,1,75,67,1,4,4,150,1214,1214,13888,6,1.329,0,0,0,0,300,mixed,607,1,129.571,size-scaling-k75-c300,32,1,607,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,65a84c4420136287e100438817104f19c9ff8ddbe16b63ef3e48882cb8671a16,16.186666666666667,8,merkle,25.0,1,127.949,127.949,1,1,2,400,13888,6,75,1,fanout_f32_l16,off,127.949,0,5,127.949,100,100,100,size-scaling-k75-c300-n50000000-f32-k75-c300-fanout_f32_l16-merkle-r5,1,607,32,1,134,1214,129.571,300,6944,50000000,1,
0,0,skip,0,0.0,0,1,75,67,1,4,4,150,1214,1214,13888,6,1.308,0,0,0,0,300,mixed,607,1,116.685,size-scaling-k75-c300,32,1,607,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,65a84c4420136287e100438817104f19c9ff8ddbe16b63ef3e48882cb8671a16,16.186666666666667,8,merkle,25.0,1,115.086,115.086,1,1,2,400,13888,6,75,1,fanout_f32_l16,off,115.086,0,6,115.086,100,100,100,size-scaling-k75-c300-n50000000-f32-k75-c300-fanout_f32_l16-merkle-r6,1,607,32,1,134,1214,116.685,300,6944,50000000,1,
0,0,skip,0,0.0,0,1,75,67,1,4,4,150,1214,1214,13888,6,1.328,0,0,0,0,300,mixed,607,1,116.924,size-scaling-k75-c300,32,1,607,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,65a84c4420136287e100438817104f19c9ff8ddbe16b63ef3e48882cb8671a16,16.186666666666667,8,merkle,25.0,1,115.308,115.308,1,1,2,400,13888,6,75,1,fanout_f32_l16,off,115.308,0,7,115.308,100,100,100,size-scaling-k75-c300-n50000000-f32-k75-c300-fanout_f32_l16-merkle-r7,1,607,32,1,134,1214,116.924,300,6944,50000000,1,
0,0,skip,0,0.0,0,1,75,67,1,4,4,150,1214,1214,13888,6,1.356,0,0,0,0,300,mixed,607,1,126.872,size-scaling-k75-c300,32,1,607,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,65a84c4420136287e100438817104f19c9ff8ddbe16b63ef3e48882cb8671a16,16.186666666666667,8,merkle,25.0,1,115.103,115.103,1,1,2,400,13888,6,75,1,fanout_f32_l16,off,115.103,0,8,115.103,100,100,100,size-scaling-k75-c300-n50000000-f32-k75-c300-fanout_f32_l16-merkle-r8,1,607,32,1,134,1214,126.872,300,6944,50000000,1,
0,0,skip,0,0.0,0,1,75,67,1,4,4,150,1214,1214,13888,6,1.314,0,0,0,0,300,mixed,607,1,116.894,size-scaling-k75-c300,32,1,607,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,65a84c4420136287e100438817104f19c9ff8ddbe16b63ef3e48882cb8671a16,16.186666666666667,8,merkle,25.0,1,115.286,115.286,1,1,2,400,13888,6,75,1,fanout_f32_l16,off,115.286,0,9,115.286,100,100,100,size-scaling-k75-c300-n50000000-f32-k75-c300-fanout_f32_l16-merkle-r9,1,607,32,1,134,1214,116.894,300,6944,50000000,1,
