run_id,manifest_sha256,method,phase,ms
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r3,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,recovery_observability_ms,0.001
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r3,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,recovery_orchestration_ms,1.439
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r3,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,audit_exact_table_compare_ms,35499.497
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r3,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,audit_merkle_root_hash_ms,1.374
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r3,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,audit_merkle_verify_ms,30154.445
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r3,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,audit_schema_fidelity_ms,2.178
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r3,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,merkle_total_ms,68616.942
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r4,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,tree_localisation_ms,182.740
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r4,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,candidate_row_fetch_ms,16.932
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r4,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,row_comparison_ms,0.544
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r4,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,repair_sql_building_ms,0.547
size-scaling-k75-c300-n10000000-f32-k75-c300-fanout_f32_l16-merkle-r4,04a28e7b724ebeee94545ba7395ff583180eaa663d02a03122f1bfec184190a3,merkle,repair_dml_wire_ms,17.814
