ts_utc,mode,db_type,workload,threads,run,rate,start_server_exit,restore_exit,py_exit,wall_time_s,workload_overall_ms,workload_wait_ms,duplicate_key_errors,db_row_count,db_root_hash,db_merkle_verify,workload_log,start_server_log,restore_log,notes
2026-02-14T17:51:34+00:00,det,1,ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k.txt,40,3,800,0,0,0,9.445986,7576.488494873047,0.0,0,12595,e30d7e8fdfd40c0abbacf7f7a378bc73179b70e72651bc1d693adbbba045acdc,t,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=40/run=3/workload.out,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=40/run=3/start_server.out,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=40/run=3/restore.out,
2026-02-14T17:51:44+00:00,det,1,ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k.txt,44,1,800,0,0,0,9.812773,7935.323715209961,0.0,0,12595,e30d7e8fdfd40c0abbacf7f7a378bc73179b70e72651bc1d693adbbba045acdc,t,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=44/run=1/workload.out,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=44/run=1/start_server.out,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=44/run=1/restore.out,
2026-02-14T17:51:54+00:00,det,1,ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k.txt,44,2,800,0,0,0,9.817025,7966.134786605835,0.0,0,12595,e30d7e8fdfd40c0abbacf7f7a378bc73179b70e72651bc1d693adbbba045acdc,t,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=44/run=2/workload.out,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=44/run=2/start_server.out,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=44/run=2/restore.out,
2026-02-14T17:52:04+00:00,det,1,ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k.txt,44,3,800,0,0,0,9.782845,7916.126728057861,0.0,0,12595,e30d7e8fdfd40c0abbacf7f7a378bc73179b70e72651bc1d693adbbba045acdc,t,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=44/run=3/workload.out,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=44/run=3/start_server.out,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=44/run=3/restore.out,
2026-02-14T17:52:14+00:00,det,1,ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k.txt,48,1,800,0,0,0,9.638821,7769.765853881836,0.0,0,12595,e30d7e8fdfd40c0abbacf7f7a378bc73179b70e72651bc1d693adbbba045acdc,t,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=48/run=1/workload.out,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=48/run=1/start_server.out,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=48/run=1/restore.out,
2026-02-14T17:52:24+00:00,det,1,ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k.txt,48,2,800,0,0,0,9.752921,7883.897066116333,0.0,0,12595,e30d7e8fdfd40c0abbacf7f7a378bc73179b70e72651bc1d693adbbba045acdc,t,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=48/run=2/workload.out,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=48/run=2/start_server.out,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=48/run=2/restore.out,
2026-02-14T17:52:33+00:00,det,1,ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k.txt,48,3,800,0,0,0,9.630094,7761.188983917236,0.0,0,12595,e30d7e8fdfd40c0abbacf7f7a378bc73179b70e72651bc1d693adbbba045acdc,t,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=48/run=3/workload.out,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=48/run=3/start_server.out,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=48/run=3/restore.out,
2026-02-14T17:52:44+00:00,det,1,ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k.txt,52,1,800,0,0,0,10.673379,8800.78673362732,0.0,0,12595,e30d7e8fdfd40c0abbacf7f7a378bc73179b70e72651bc1d693adbbba045acdc,t,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=52/run=1/workload.out,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=52/run=1/start_server.out,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=52/run=1/restore.out,
2026-02-14T17:52:55+00:00,det,1,ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k.txt,52,2,800,0,0,0,10.61799,8620.779514312744,0.0,0,12595,e30d7e8fdfd40c0abbacf7f7a378bc73179b70e72651bc1d693adbbba045acdc,t,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=52/run=2/workload.out,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=52/run=2/start_server.out,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=52/run=2/restore.out,
2026-02-14T17:53:05+00:00,det,1,ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k.txt,52,3,800,0,0,0,10.004963,8113.821268081665,0.0,0,12595,e30d7e8fdfd40c0abbacf7f7a378bc73179b70e72651bc1d693adbbba045acdc,t,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=52/run=3/workload.out,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=52/run=3/start_server.out,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=52/run=3/restore.out,
2026-02-14T17:53:15+00:00,det,1,ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k.txt,56,1,800,0,0,0,9.921719,8047.566652297974,0.0,0,12595,e30d7e8fdfd40c0abbacf7f7a378bc73179b70e72651bc1d693adbbba045acdc,t,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=56/run=1/workload.out,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=56/run=1/start_server.out,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=56/run=1/restore.out,
2026-02-14T17:53:25+00:00,det,1,ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k.txt,56,2,800,0,0,0,9.942995,8067.656993865967,0.0,0,12595,e30d7e8fdfd40c0abbacf7f7a378bc73179b70e72651bc1d693adbbba045acdc,t,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=56/run=2/workload.out,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=56/run=2/start_server.out,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=56/run=2/restore.out,
2026-02-14T17:53:36+00:00,det,1,ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k.txt,56,3,800,0,0,0,9.975098,8089.94197845459,0.0,0,12595,e30d7e8fdfd40c0abbacf7f7a378bc73179b70e72651bc1d693adbbba045acdc,t,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=56/run=3/workload.out,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=56/run=3/start_server.out,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=56/run=3/restore.out,
2026-02-14T17:53:46+00:00,det,1,ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k.txt,60,1,800,0,0,0,10.257961,8398.778200149536,0.0,0,12595,e30d7e8fdfd40c0abbacf7f7a378bc73179b70e72651bc1d693adbbba045acdc,t,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=60/run=1/workload.out,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=60/run=1/start_server.out,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=60/run=1/restore.out,
2026-02-14T17:53:57+00:00,det,1,ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k.txt,60,2,800,0,0,0,11.356046,9351.483345031738,0.0,0,12595,e30d7e8fdfd40c0abbacf7f7a378bc73179b70e72651bc1d693adbbba045acdc,t,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=60/run=2/workload.out,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=60/run=2/start_server.out,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=60/run=2/restore.out,
2026-02-14T17:54:08+00:00,det,1,ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k.txt,60,3,800,0,0,0,9.976269,8086.521625518799,0.0,0,12595,e30d7e8fdfd40c0abbacf7f7a378bc73179b70e72651bc1d693adbbba045acdc,t,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=60/run=3/workload.out,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=60/run=3/start_server.out,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=60/run=3/restore.out,
2026-02-14T17:54:18+00:00,det,1,ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k.txt,64,1,800,0,0,0,10.04403,8167.08779335022,0.0,0,12595,e30d7e8fdfd40c0abbacf7f7a378bc73179b70e72651bc1d693adbbba045acdc,t,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=64/run=1/workload.out,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=64/run=1/start_server.out,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=64/run=1/restore.out,
2026-02-14T17:54:28+00:00,det,1,ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k.txt,64,2,800,0,0,0,9.959317,8085.342645645142,0.0,0,12595,e30d7e8fdfd40c0abbacf7f7a378bc73179b70e72651bc1d693adbbba045acdc,t,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=64/run=2/workload.out,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=64/run=2/start_server.out,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=64/run=2/restore.out,
2026-02-14T17:54:38+00:00,det,1,ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k.txt,64,3,800,0,0,0,10.056632,8188.851594924927,0.0,0,12595,e30d7e8fdfd40c0abbacf7f7a378bc73179b70e72651bc1d693adbbba045acdc,t,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=64/run=3/workload.out,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=64/run=3/start_server.out,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsbtx-skew-01-24k-pt-intkey-sid-clean-20k/threads=64/run=3/restore.out,
2026-02-14T17:55:08+00:00,det,1,ycsb-skew0-99-tx-20k-point-safedb-intkey-insert12k-uniq.txt,1,1,800,0,0,0,29.566421,27610.33034324646,16713.88147354567,0,12498,125a1bef020ef86d52c7f0038304d2ffde5e298dee89f71cd84703a19147d8dd,t,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsb-skew0-99-tx-20k-point-safedb-intkey-insert12k-uniq/threads=1/run=1/workload.out,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsb-skew0-99-tx-20k-point-safedb-intkey-insert12k-uniq/threads=1/run=1/start_server.out,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsb-skew0-99-tx-20k-point-safedb-intkey-insert12k-uniq/threads=1/run=1/restore.out,
2026-02-14T17:55:37+00:00,det,1,ycsb-skew0-99-tx-20k-point-safedb-intkey-insert12k-uniq.txt,1,2,800,0,0,0,29.42452,27552.281618118286,16746.685142521423,0,12498,125a1bef020ef86d52c7f0038304d2ffde5e298dee89f71cd84703a19147d8dd,t,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsb-skew0-99-tx-20k-point-safedb-intkey-insert12k-uniq/threads=1/run=2/workload.out,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsb-skew0-99-tx-20k-point-safedb-intkey-insert12k-uniq/threads=1/run=2/start_server.out,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsb-skew0-99-tx-20k-point-safedb-intkey-insert12k-uniq/threads=1/run=2/restore.out,
2026-02-14T17:56:07+00:00,det,1,ycsb-skew0-99-tx-20k-point-safedb-intkey-insert12k-uniq.txt,1,3,800,0,0,0,29.275819,27406.36968612671,16819.13295746271,0,12498,125a1bef020ef86d52c7f0038304d2ffde5e298dee89f71cd84703a19147d8dd,t,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsb-skew0-99-tx-20k-point-safedb-intkey-insert12k-uniq/threads=1/run=3/workload.out,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsb-skew0-99-tx-20k-point-safedb-intkey-insert12k-uniq/threads=1/run=3/start_server.out,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsb-skew0-99-tx-20k-point-safedb-intkey-insert12k-uniq/threads=1/run=3/restore.out,
2026-02-14T17:56:16+00:00,det,1,ycsb-skew0-99-tx-20k-point-safedb-intkey-insert12k-uniq.txt,4,1,800,0,0,0,8.877234,7011.862754821777,16417.096433644292,0,12498,125a1bef020ef86d52c7f0038304d2ffde5e298dee89f71cd84703a19147d8dd,t,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsb-skew0-99-tx-20k-point-safedb-intkey-insert12k-uniq/threads=4/run=1/workload.out,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsb-skew0-99-tx-20k-point-safedb-intkey-insert12k-uniq/threads=4/run=1/start_server.out,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsb-skew0-99-tx-20k-point-safedb-intkey-insert12k-uniq/threads=4/run=1/restore.out,
2026-02-14T17:56:25+00:00,det,1,ycsb-skew0-99-tx-20k-point-safedb-intkey-insert12k-uniq.txt,4,2,800,0,0,0,8.862806,6998.505115509033,16443.503284459126,0,12498,125a1bef020ef86d52c7f0038304d2ffde5e298dee89f71cd84703a19147d8dd,t,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsb-skew0-99-tx-20k-point-safedb-intkey-insert12k-uniq/threads=4/run=2/workload.out,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsb-skew0-99-tx-20k-point-safedb-intkey-insert12k-uniq/threads=4/run=2/start_server.out,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsb-skew0-99-tx-20k-point-safedb-intkey-insert12k-uniq/threads=4/run=2/restore.out,
2026-02-14T17:56:34+00:00,det,1,ycsb-skew0-99-tx-20k-point-safedb-intkey-insert12k-uniq.txt,4,3,800,0,0,0,8.97431,7002.962350845337,16381.926422123905,0,12498,125a1bef020ef86d52c7f0038304d2ffde5e298dee89f71cd84703a19147d8dd,t,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsb-skew0-99-tx-20k-point-safedb-intkey-insert12k-uniq/threads=4/run=3/workload.out,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsb-skew0-99-tx-20k-point-safedb-intkey-insert12k-uniq/threads=4/run=3/start_server.out,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsb-skew0-99-tx-20k-point-safedb-intkey-insert12k-uniq/threads=4/run=3/restore.out,
2026-02-14T17:56:40+00:00,det,1,ycsb-skew0-99-tx-20k-point-safedb-intkey-insert12k-uniq.txt,8,1,800,0,0,0,6.205897,4337.589979171753,3771.2491035468233,0,12498,125a1bef020ef86d52c7f0038304d2ffde5e298dee89f71cd84703a19147d8dd,t,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsb-skew0-99-tx-20k-point-safedb-intkey-insert12k-uniq/threads=8/run=1/workload.out,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsb-skew0-99-tx-20k-point-safedb-intkey-insert12k-uniq/threads=8/run=1/start_server.out,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsb-skew0-99-tx-20k-point-safedb-intkey-insert12k-uniq/threads=8/run=1/restore.out,
2026-02-14T17:56:47+00:00,det,1,ycsb-skew0-99-tx-20k-point-safedb-intkey-insert12k-uniq.txt,8,2,800,0,0,0,6.258459,4391.037940979004,3851.1458396919047,0,12498,125a1bef020ef86d52c7f0038304d2ffde5e298dee89f71cd84703a19147d8dd,t,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsb-skew0-99-tx-20k-point-safedb-intkey-insert12k-uniq/threads=8/run=2/workload.out,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsb-skew0-99-tx-20k-point-safedb-intkey-insert12k-uniq/threads=8/run=2/start_server.out,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsb-skew0-99-tx-20k-point-safedb-intkey-insert12k-uniq/threads=8/run=2/restore.out,
2026-02-14T17:56:53+00:00,det,1,ycsb-skew0-99-tx-20k-point-safedb-intkey-insert12k-uniq.txt,8,3,800,0,0,0,6.201414,4319.710493087769,4093.6287593849147,0,12498,125a1bef020ef86d52c7f0038304d2ffde5e298dee89f71cd84703a19147d8dd,t,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsb-skew0-99-tx-20k-point-safedb-intkey-insert12k-uniq/threads=8/run=3/workload.out,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsb-skew0-99-tx-20k-point-safedb-intkey-insert12k-uniq/threads=8/run=3/start_server.out,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsb-skew0-99-tx-20k-point-safedb-intkey-insert12k-uniq/threads=8/run=3/restore.out,
2026-02-14T17:57:00+00:00,det,1,ycsb-skew0-99-tx-20k-point-safedb-intkey-insert12k-uniq.txt,12,1,800,0,0,0,6.331248,4461.9300365448,157.94881820678788,0,12498,125a1bef020ef86d52c7f0038304d2ffde5e298dee89f71cd84703a19147d8dd,t,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsb-skew0-99-tx-20k-point-safedb-intkey-insert12k-uniq/threads=12/run=1/workload.out,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsb-skew0-99-tx-20k-point-safedb-intkey-insert12k-uniq/threads=12/run=1/start_server.out,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsb-skew0-99-tx-20k-point-safedb-intkey-insert12k-uniq/threads=12/run=1/restore.out,
2026-02-14T17:57:06+00:00,det,1,ycsb-skew0-99-tx-20k-point-safedb-intkey-insert12k-uniq.txt,12,2,800,0,0,0,6.421622,4440.821886062622,170.7426071167001,0,12498,125a1bef020ef86d52c7f0038304d2ffde5e298dee89f71cd84703a19147d8dd,t,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsb-skew0-99-tx-20k-point-safedb-intkey-insert12k-uniq/threads=12/run=2/workload.out,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsb-skew0-99-tx-20k-point-safedb-intkey-insert12k-uniq/threads=12/run=2/start_server.out,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsb-skew0-99-tx-20k-point-safedb-intkey-insert12k-uniq/threads=12/run=2/restore.out,
2026-02-14T17:57:13+00:00,det,1,ycsb-skew0-99-tx-20k-point-safedb-intkey-insert12k-uniq.txt,12,3,800,0,0,0,6.283555,4404.650449752808,179.26096916198819,0,12498,125a1bef020ef86d52c7f0038304d2ffde5e298dee89f71cd84703a19147d8dd,t,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsb-skew0-99-tx-20k-point-safedb-intkey-insert12k-uniq/threads=12/run=3/workload.out,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsb-skew0-99-tx-20k-point-safedb-intkey-insert12k-uniq/threads=12/run=3/start_server.out,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsb-skew0-99-tx-20k-point-safedb-intkey-insert12k-uniq/threads=12/run=3/restore.out,
2026-02-14T17:57:19+00:00,det,1,ycsb-skew0-99-tx-20k-point-safedb-intkey-insert12k-uniq.txt,16,1,800,0,0,0,6.444818,4592.912197113037,4.881896972656255,0,12498,125a1bef020ef86d52c7f0038304d2ffde5e298dee89f71cd84703a19147d8dd,t,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsb-skew0-99-tx-20k-point-safedb-intkey-insert12k-uniq/threads=16/run=1/workload.out,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsb-skew0-99-tx-20k-point-safedb-intkey-insert12k-uniq/threads=16/run=1/start_server.out,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsb-skew0-99-tx-20k-point-safedb-intkey-insert12k-uniq/threads=16/run=1/restore.out,
2026-02-14T17:57:26+00:00,det,1,ycsb-skew0-99-tx-20k-point-safedb-intkey-insert12k-uniq.txt,16,2,800,0,0,0,6.494663,4617.115020751953,10.766153335571289,0,12498,125a1bef020ef86d52c7f0038304d2ffde5e298dee89f71cd84703a19147d8dd,t,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsb-skew0-99-tx-20k-point-safedb-intkey-insert12k-uniq/threads=16/run=2/workload.out,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsb-skew0-99-tx-20k-point-safedb-intkey-insert12k-uniq/threads=16/run=2/start_server.out,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsb-skew0-99-tx-20k-point-safedb-intkey-insert12k-uniq/threads=16/run=2/restore.out,
2026-02-14T17:57:32+00:00,det,1,ycsb-skew0-99-tx-20k-point-safedb-intkey-insert12k-uniq.txt,16,3,800,0,0,0,6.41884,4549.615383148193,5.859527587890629,0,12498,125a1bef020ef86d52c7f0038304d2ffde5e298dee89f71cd84703a19147d8dd,t,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsb-skew0-99-tx-20k-point-safedb-intkey-insert12k-uniq/threads=16/run=3/workload.out,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsb-skew0-99-tx-20k-point-safedb-intkey-insert12k-uniq/threads=16/run=3/start_server.out,/work/ARIABC/AriaBC/scripts/bench_results/20260214_231534/mode=det/workload=ycsb-skew0-99-tx-20k-point-safedb-intkey-insert12k-uniq/threads=16/run=3/restore.out,
