audit_merkle_root_hash_calls,audit_merkle_verify_calls,audit_mode,audit_user_table_seq_scan_delta,audit_validation_ms,audit_validation_positive,audit_validation_skipped,bad_leaf_count,bad_partition_count,batch_plan_actual_k_index_used,candidate_fetch_batches,candidate_fetch_sql_calls,candidate_leaf_buckets_requested,candidate_rows_fetched,candidate_rows_fetched_alias,child_hash_nodes_read,child_hash_sql_calls,cleanup_ms,confirmation_fetch_batches,confirmation_fetch_sql_calls,confirmation_leaf_buckets_requested,confirmation_rows_fetched,corrupted_tuple_count,corruption_mode,damaged_candidate_rows,end_to_end_covers_paper_and_audit,end_to_end_observed_ms,experiment,fanout,full_audit_skipped,healthy_candidate_rows,leaf_fetch_chunk_size,leaf_lookup_sql_calls,leaf_nodes_found,localisation_index_stats_available,localisation_index_stats_error,localisation_stats_flush_wait_ms,localisation_stats_probe_ms,manifest_sha256,mean_rows_per_bad_leaf,merge_threshold,method,p95_rows_per_bad_leaf,paper_end_before_audit_start,paper_style_total_ms,paper_total_ms,partition_root_batches,partition_root_batches_ok,partition_root_hash_sql_calls,partition_root_nodes_read,partition_subtree_nodes_read,partition_subtree_sql_calls,planner_checked_leaf_count,planner_checks_passed,profile_label,profiling_mode,recovery_only_ms,recovery_user_table_seq_scan_delta,repetition,restore_repair_ms,rows_deleted,rows_inserted,rows_updated,run_id,schema_fidelity_ok,selected_bad_leaf_row_capacity,split_threshold,targeted_confirmation_root_batches,targeted_confirmation_root_nodes_read,total_candidate_rows,total_ms,total_rows_repaired,tree_nodes_visited,tuple_count,valid,warning
2,2,full,6,33757.46808385849,1,0,75,61,1,4,4,150,3442,3442,9024,6,0.136,0,0,0,0,300,mixed,1721,1,33907.084,size-scaling-k75-c300,32,0,1721,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,45.89333333333333,8,merkle,62.0,1,137.613,137.613,1,1,2,400,9024,6,75,1,fanout_f32_l16,off,137.613,0,0,137.613,100,100,100,size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r0,1,1721,32,1,122,3442,33907.084,300,4512,5000000,1,
2,2,full,6,33804.79852151871,1,0,75,61,1,4,4,150,3442,3442,9024,6,0.135,0,0,0,0,300,mixed,1721,1,33940.602,size-scaling-k75-c300,32,0,1721,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,45.89333333333333,8,merkle,62.0,1,124.467,124.467,1,1,2,400,9024,6,75,1,fanout_f32_l16,off,124.467,0,1,124.467,100,100,100,size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r1,1,1721,32,1,122,3442,33940.602,300,4512,5000000,1,
2,2,full,6,33784.69743347168,1,0,75,61,1,4,4,150,3442,3442,9024,6,0.145,0,0,0,0,300,mixed,1721,1,33935.285,size-scaling-k75-c300,32,0,1721,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,45.89333333333333,8,merkle,62.0,1,138.969,138.969,1,1,2,400,9024,6,75,1,fanout_f32_l16,off,138.969,0,2,138.969,100,100,100,size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r2,1,1721,32,1,122,3442,33935.285,300,4512,5000000,1,
2,2,full,6,33732.44145441055,1,0,75,61,1,4,4,150,3442,3442,9024,6,0.136,0,0,0,0,300,mixed,1721,1,33867.003,size-scaling-k75-c300,32,0,1721,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,45.89333333333333,8,merkle,62.0,1,123.330,123.330,1,1,2,400,9024,6,75,1,fanout_f32_l16,off,123.330,0,3,123.330,100,100,100,size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r3,1,1721,32,1,122,3442,33867.003,300,4512,5000000,1,
2,2,full,6,33711.45448112488,1,0,75,61,1,4,4,150,3442,3442,9024,6,0.132,0,0,0,0,300,mixed,1721,1,33849.232,size-scaling-k75-c300,32,0,1721,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,45.89333333333333,8,merkle,62.0,1,126.340,126.340,1,1,2,400,9024,6,75,1,fanout_f32_l16,off,126.340,0,4,126.340,100,100,100,size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r4,1,1721,32,1,122,3442,33849.232,300,4512,5000000,1,
2,2,full,6,33790.12429666519,1,0,75,61,1,4,4,150,3442,3442,9024,6,0.145,0,0,0,0,300,mixed,1721,1,33930.088,size-scaling-k75-c300,32,0,1721,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,45.89333333333333,8,merkle,62.0,1,128.498,128.498,1,1,2,400,9024,6,75,1,fanout_f32_l16,off,128.498,0,5,128.498,100,100,100,size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r5,1,1721,32,1,122,3442,33930.088,300,4512,5000000,1,
2,2,full,6,33810.66065454483,1,0,75,61,1,4,4,150,3442,3442,9024,6,0.132,0,0,0,0,300,mixed,1721,1,33950.107,size-scaling-k75-c300,32,0,1721,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,45.89333333333333,8,merkle,62.0,1,127.900,127.900,1,1,2,400,9024,6,75,1,fanout_f32_l16,off,127.900,0,6,127.900,100,100,100,size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r6,1,1721,32,1,122,3442,33950.107,300,4512,5000000,1,
2,2,full,6,33764.85463285446,1,0,75,61,1,4,4,150,3442,3442,9024,6,0.135,0,0,0,0,300,mixed,1721,1,33972.486,size-scaling-k75-c300,32,0,1721,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,45.89333333333333,8,merkle,62.0,1,195.792,195.792,1,1,2,400,9024,6,75,1,fanout_f32_l16,off,195.792,0,7,195.792,100,100,100,size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r7,1,1721,32,1,122,3442,33972.486,300,4512,5000000,1,
2,2,full,6,33723.69893217087,1,0,75,61,1,4,4,150,3442,3442,9024,6,0.135,0,0,0,0,300,mixed,1721,1,33956.626,size-scaling-k75-c300,32,0,1721,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,45.89333333333333,8,merkle,62.0,1,220.974,220.974,1,1,2,400,9024,6,75,1,fanout_f32_l16,off,220.974,0,8,220.974,100,100,100,size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r8,1,1721,32,1,122,3442,33956.626,300,4512,5000000,1,
2,2,full,6,33749.98861837387,1,0,75,61,1,4,4,150,3442,3442,9024,6,0.137,0,0,0,0,300,mixed,1721,1,33968.111,size-scaling-k75-c300,32,0,1721,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,9a541cf4465350c8440e49c295c1b1c6281286116541217029585332b08b6d09,45.89333333333333,8,merkle,62.0,1,206.287,206.287,1,1,2,400,9024,6,75,1,fanout_f32_l16,off,206.287,0,9,206.287,100,100,100,size-scaling-k75-c300-n5000000-f32-k75-c300-fanout_f32_l16-merkle-r9,1,1721,32,1,122,3442,33968.111,300,4512,5000000,1,
2,2,full,6,46808.530861377716,1,0,75,64,1,4,4,150,2004,2004,11840,6,0.136,0,0,0,0,300,mixed,1002,1,47051.771,size-scaling-k75-c300,32,0,1002,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,b7e211076e0cf6b41be4c796a1a308962833125d4e9d5d4830b2ec1d043cb10e,26.72,8,merkle,63.0,1,220.496,220.496,1,1,2,400,11840,6,75,1,fanout_f32_l16,off,220.496,0,0,220.496,100,100,100,size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r0,1,1002,32,1,128,2004,47051.771,300,5920,7000000,1,
2,2,full,6,47020.21680736542,1,0,75,64,1,4,4,150,2004,2004,11840,6,0.138,0,0,0,0,300,mixed,1002,1,47212.047,size-scaling-k75-c300,32,0,1002,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,b7e211076e0cf6b41be4c796a1a308962833125d4e9d5d4830b2ec1d043cb10e,26.72,8,merkle,63.0,1,180.124,180.124,1,1,2,400,11840,6,75,1,fanout_f32_l16,off,180.124,0,1,180.124,100,100,100,size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r1,1,1002,32,1,128,2004,47212.047,300,5920,7000000,1,
2,2,full,6,47094.83642435074,1,0,75,64,1,4,4,150,2004,2004,11840,6,0.148,0,0,0,0,300,mixed,1002,1,47323.392,size-scaling-k75-c300,32,0,1002,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,b7e211076e0cf6b41be4c796a1a308962833125d4e9d5d4830b2ec1d043cb10e,26.72,8,merkle,63.0,1,216.688,216.688,1,1,2,400,11840,6,75,1,fanout_f32_l16,off,216.688,0,2,216.688,100,100,100,size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r2,1,1002,32,1,128,2004,47323.392,300,5920,7000000,1,
2,2,full,6,46800.86395072937,1,0,75,64,1,4,4,150,2004,2004,11840,6,0.135,0,0,0,0,300,mixed,1002,1,46945.245,size-scaling-k75-c300,32,0,1002,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,b7e211076e0cf6b41be4c796a1a308962833125d4e9d5d4830b2ec1d043cb10e,26.72,8,merkle,63.0,1,133.122,133.122,1,1,2,400,11840,6,75,1,fanout_f32_l16,off,133.122,0,3,133.122,100,100,100,size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r3,1,1002,32,1,128,2004,46945.245,300,5920,7000000,1,
2,2,full,6,46894.43538188934,1,0,75,64,1,4,4,150,2004,2004,11840,6,0.134,0,0,0,0,300,mixed,1002,1,47038.591,size-scaling-k75-c300,32,0,1002,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,b7e211076e0cf6b41be4c796a1a308962833125d4e9d5d4830b2ec1d043cb10e,26.72,8,merkle,63.0,1,132.838,132.838,1,1,2,400,11840,6,75,1,fanout_f32_l16,off,132.838,0,4,132.838,100,100,100,size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r4,1,1002,32,1,128,2004,47038.591,300,5920,7000000,1,
2,2,full,6,46844.274361133575,1,0,75,64,1,4,4,150,2004,2004,11840,6,0.135,0,0,0,0,300,mixed,1002,1,46989.317,size-scaling-k75-c300,32,0,1002,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,b7e211076e0cf6b41be4c796a1a308962833125d4e9d5d4830b2ec1d043cb10e,26.72,8,merkle,63.0,1,133.701,133.701,1,1,2,400,11840,6,75,1,fanout_f32_l16,off,133.701,0,5,133.701,100,100,100,size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r5,1,1002,32,1,128,2004,46989.317,300,5920,7000000,1,
2,2,full,6,47185.63185787201,1,0,75,64,1,4,4,150,2004,2004,11840,6,0.151,0,0,0,0,300,mixed,1002,1,47330.654,size-scaling-k75-c300,32,0,1002,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,b7e211076e0cf6b41be4c796a1a308962833125d4e9d5d4830b2ec1d043cb10e,26.72,8,merkle,63.0,1,133.743,133.743,1,1,2,400,11840,6,75,1,fanout_f32_l16,off,133.743,0,6,133.743,100,100,100,size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r6,1,1002,32,1,128,2004,47330.654,300,5920,7000000,1,
2,2,full,6,47094.275953769684,1,0,75,64,1,4,4,150,2004,2004,11840,6,0.137,0,0,0,0,300,mixed,1002,1,47246.060,size-scaling-k75-c300,32,0,1002,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,b7e211076e0cf6b41be4c796a1a308962833125d4e9d5d4830b2ec1d043cb10e,26.72,8,merkle,63.0,1,140.448,140.448,1,1,2,400,11840,6,75,1,fanout_f32_l16,off,140.448,0,7,140.448,100,100,100,size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r7,1,1002,32,1,128,2004,47246.060,300,5920,7000000,1,
2,2,full,6,46920.40603017807,1,0,75,64,1,4,4,150,2004,2004,11840,6,0.135,0,0,0,0,300,mixed,1002,1,47065.627,size-scaling-k75-c300,32,0,1002,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,b7e211076e0cf6b41be4c796a1a308962833125d4e9d5d4830b2ec1d043cb10e,26.72,8,merkle,63.0,1,133.889,133.889,1,1,2,400,11840,6,75,1,fanout_f32_l16,off,133.889,0,8,133.889,100,100,100,size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r8,1,1002,32,1,128,2004,47065.627,300,5920,7000000,1,
2,2,full,6,46750.55989551544,1,0,75,64,1,4,4,150,2004,2004,11840,6,0.135,0,0,0,0,300,mixed,1002,1,46886.619,size-scaling-k75-c300,32,0,1002,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,b7e211076e0cf6b41be4c796a1a308962833125d4e9d5d4830b2ec1d043cb10e,26.72,8,merkle,63.0,1,124.791,124.791,1,1,2,400,11840,6,75,1,fanout_f32_l16,off,124.791,0,9,124.791,100,100,100,size-scaling-k75-c300-n7000000-f32-k75-c300-fanout_f32_l16-merkle-r9,1,1002,32,1,128,2004,46886.619,300,5920,7000000,1,
2,2,full,6,7315.376685142517,1,0,75,55,1,4,4,150,830,830,8256,4,0.137,0,0,0,0,300,mixed,415,1,7495.670,size-scaling-k75-c300,32,0,415,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,bb23fa703ca18d008a003663c45c4ffeeb2d6053fd41a40aa2541236f8c4a029,11.066666666666666,8,merkle,17.0,1,167.915,167.915,1,1,2,400,8256,4,75,1,fanout_f32_l16,off,167.915,0,0,167.915,100,100,100,size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r0,1,415,32,1,110,830,7495.670,300,4128,1000000,1,
2,2,full,6,7330.675069332123,1,0,75,55,1,4,4,150,830,830,8256,4,0.134,0,0,0,0,300,mixed,415,1,7434.378,size-scaling-k75-c300,32,0,415,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,bb23fa703ca18d008a003663c45c4ffeeb2d6053fd41a40aa2541236f8c4a029,11.066666666666666,8,merkle,17.0,1,92.355,92.355,1,1,2,400,8256,4,75,1,fanout_f32_l16,off,92.355,0,1,92.355,100,100,100,size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r1,1,415,32,1,110,830,7434.378,300,4128,1000000,1,
2,2,full,6,7322.557677745819,1,0,75,55,1,4,4,150,830,830,8256,4,0.137,0,0,0,0,300,mixed,415,1,7442.251,size-scaling-k75-c300,32,0,415,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,bb23fa703ca18d008a003663c45c4ffeeb2d6053fd41a40aa2541236f8c4a029,11.066666666666666,8,merkle,17.0,1,108.065,108.065,1,1,2,400,8256,4,75,1,fanout_f32_l16,off,108.065,0,2,108.065,100,100,100,size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r2,1,415,32,1,110,830,7442.251,300,4128,1000000,1,
2,2,full,6,7350.065273761749,1,0,75,55,1,4,4,150,830,830,8256,4,0.136,0,0,0,0,300,mixed,415,1,7470.630,size-scaling-k75-c300,32,0,415,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,bb23fa703ca18d008a003663c45c4ffeeb2d6053fd41a40aa2541236f8c4a029,11.066666666666666,8,merkle,17.0,1,108.916,108.916,1,1,2,400,8256,4,75,1,fanout_f32_l16,off,108.916,0,3,108.916,100,100,100,size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r3,1,415,32,1,110,830,7470.630,300,4128,1000000,1,
2,2,full,6,7313.396483898163,1,0,75,55,1,4,4,150,830,830,8256,4,0.147,0,0,0,0,300,mixed,415,1,7473.233,size-scaling-k75-c300,32,0,415,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,bb23fa703ca18d008a003663c45c4ffeeb2d6053fd41a40aa2541236f8c4a029,11.066666666666666,8,merkle,17.0,1,147.907,147.907,1,1,2,400,8256,4,75,1,fanout_f32_l16,off,147.907,0,4,147.907,100,100,100,size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r4,1,415,32,1,110,830,7473.233,300,4128,1000000,1,
2,2,full,6,7370.7963609695435,1,0,75,55,1,4,4,150,830,830,8256,4,0.135,0,0,0,0,300,mixed,415,1,7533.585,size-scaling-k75-c300,32,0,415,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,bb23fa703ca18d008a003663c45c4ffeeb2d6053fd41a40aa2541236f8c4a029,11.066666666666666,8,merkle,17.0,1,150.815,150.815,1,1,2,400,8256,4,75,1,fanout_f32_l16,off,150.815,0,5,150.815,100,100,100,size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r5,1,415,32,1,110,830,7533.585,300,4128,1000000,1,
2,2,full,6,7335.728294372559,1,0,75,55,1,4,4,150,830,830,8256,4,0.135,0,0,0,0,300,mixed,415,1,7500.095,size-scaling-k75-c300,32,0,415,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,bb23fa703ca18d008a003663c45c4ffeeb2d6053fd41a40aa2541236f8c4a029,11.066666666666666,8,merkle,17.0,1,152.425,152.425,1,1,2,400,8256,4,75,1,fanout_f32_l16,off,152.425,0,6,152.425,100,100,100,size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r6,1,415,32,1,110,830,7500.095,300,4128,1000000,1,
2,2,full,6,7373.282430648804,1,0,75,55,1,4,4,150,830,830,8256,4,0.136,0,0,0,0,300,mixed,415,1,7551.128,size-scaling-k75-c300,32,0,415,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,bb23fa703ca18d008a003663c45c4ffeeb2d6053fd41a40aa2541236f8c4a029,11.066666666666666,8,merkle,17.0,1,165.919,165.919,1,1,2,400,8256,4,75,1,fanout_f32_l16,off,165.919,0,7,165.919,100,100,100,size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r7,1,415,32,1,110,830,7551.128,300,4128,1000000,1,
2,2,full,6,7337.773901462555,1,0,75,55,1,4,4,150,830,830,8256,4,0.132,0,0,0,0,300,mixed,415,1,7510.457,size-scaling-k75-c300,32,0,415,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,bb23fa703ca18d008a003663c45c4ffeeb2d6053fd41a40aa2541236f8c4a029,11.066666666666666,8,merkle,17.0,1,160.675,160.675,1,1,2,400,8256,4,75,1,fanout_f32_l16,off,160.675,0,8,160.675,100,100,100,size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r8,1,415,32,1,110,830,7510.457,300,4128,1000000,1,
2,2,full,6,7349.271837711334,1,0,75,55,1,4,4,150,830,830,8256,4,0.132,0,0,0,0,300,mixed,415,1,7520.988,size-scaling-k75-c300,32,0,415,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,bb23fa703ca18d008a003663c45c4ffeeb2d6053fd41a40aa2541236f8c4a029,11.066666666666666,8,merkle,17.0,1,159.776,159.776,1,1,2,400,8256,4,75,1,fanout_f32_l16,off,159.776,0,9,159.776,100,100,100,size-scaling-k75-c300-n1000000-f32-k75-c300-fanout_f32_l16-merkle-r9,1,415,32,1,110,830,7520.988,300,4128,1000000,1,
2,2,full,6,98946.5291481018,1,0,75,63,1,4,4,150,698,698,13632,6,0.137,0,0,0,0,300,mixed,349,1,99168.951,size-scaling-k75-c300,32,0,349,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,f92394208aa4d46d676ad7ea1b2cca3af7ad81cd2abbf0df1812735ebd38e0df,9.306666666666667,8,merkle,13.0,1,199.781,199.781,1,1,2,400,13632,6,75,1,fanout_f32_l16,off,199.781,0,0,199.781,100,100,100,size-scaling-k75-c300-n15000000-f32-k75-c300-fanout_f32_l16-merkle-r0,1,349,32,1,126,698,99168.951,300,6816,15000000,1,
2,2,full,6,99015.93402481079,1,0,75,63,1,4,4,150,698,698,13632,6,0.136,0,0,0,0,300,mixed,349,1,99164.660,size-scaling-k75-c300,32,0,349,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,f92394208aa4d46d676ad7ea1b2cca3af7ad81cd2abbf0df1812735ebd38e0df,9.306666666666667,8,merkle,13.0,1,137.385,137.385,1,1,2,400,13632,6,75,1,fanout_f32_l16,off,137.385,0,1,137.385,100,100,100,size-scaling-k75-c300-n15000000-f32-k75-c300-fanout_f32_l16-merkle-r1,1,349,32,1,126,698,99164.660,300,6816,15000000,1,
2,2,full,6,98895.31820249557,1,0,75,63,1,4,4,150,698,698,13632,6,0.151,0,0,0,0,300,mixed,349,1,99070.698,size-scaling-k75-c300,32,0,349,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,f92394208aa4d46d676ad7ea1b2cca3af7ad81cd2abbf0df1812735ebd38e0df,9.306666666666667,8,merkle,13.0,1,163.906,163.906,1,1,2,400,13632,6,75,1,fanout_f32_l16,off,163.906,0,2,163.906,100,100,100,size-scaling-k75-c300-n15000000-f32-k75-c300-fanout_f32_l16-merkle-r2,1,349,32,1,126,698,99070.698,300,6816,15000000,1,
2,2,full,6,99195.51680660248,1,0,75,63,1,4,4,150,698,698,13632,6,0.136,0,0,0,0,300,mixed,349,1,99345.915,size-scaling-k75-c300,32,0,349,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,f92394208aa4d46d676ad7ea1b2cca3af7ad81cd2abbf0df1812735ebd38e0df,9.306666666666667,8,merkle,13.0,1,139.154,139.154,1,1,2,400,13632,6,75,1,fanout_f32_l16,off,139.154,0,3,139.154,100,100,100,size-scaling-k75-c300-n15000000-f32-k75-c300-fanout_f32_l16-merkle-r3,1,349,32,1,126,698,99345.915,300,6816,15000000,1,
2,2,full,6,99288.484562397,1,0,75,63,1,4,4,150,698,698,13632,6,0.133,0,0,0,0,300,mixed,349,1,99428.621,size-scaling-k75-c300,32,0,349,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,f92394208aa4d46d676ad7ea1b2cca3af7ad81cd2abbf0df1812735ebd38e0df,9.306666666666667,8,merkle,13.0,1,128.881,128.881,1,1,2,400,13632,6,75,1,fanout_f32_l16,off,128.881,0,4,128.881,100,100,100,size-scaling-k75-c300-n15000000-f32-k75-c300-fanout_f32_l16-merkle-r4,1,349,32,1,126,698,99428.621,300,6816,15000000,1,
2,2,full,6,99208.8309931755,1,0,75,63,1,4,4,150,698,698,13632,6,0.135,0,0,0,0,300,mixed,349,1,99361.384,size-scaling-k75-c300,32,0,349,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,f92394208aa4d46d676ad7ea1b2cca3af7ad81cd2abbf0df1812735ebd38e0df,9.306666666666667,8,merkle,13.0,1,141.074,141.074,1,1,2,400,13632,6,75,1,fanout_f32_l16,off,141.074,0,5,141.074,100,100,100,size-scaling-k75-c300-n15000000-f32-k75-c300-fanout_f32_l16-merkle-r5,1,349,32,1,126,698,99361.384,300,6816,15000000,1,
2,2,full,6,99218.78608751297,1,0,75,63,1,4,4,150,698,698,13632,6,0.137,0,0,0,0,300,mixed,349,1,99394.910,size-scaling-k75-c300,32,0,349,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,f92394208aa4d46d676ad7ea1b2cca3af7ad81cd2abbf0df1812735ebd38e0df,9.306666666666667,8,merkle,13.0,1,164.538,164.538,1,1,2,400,13632,6,75,1,fanout_f32_l16,off,164.538,0,6,164.538,100,100,100,size-scaling-k75-c300-n15000000-f32-k75-c300-fanout_f32_l16-merkle-r6,1,349,32,1,126,698,99394.910,300,6816,15000000,1,
2,2,full,6,99353.06953048706,1,0,75,63,1,4,4,150,698,698,13632,6,0.134,0,0,0,0,300,mixed,349,1,99502.268,size-scaling-k75-c300,32,0,349,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,f92394208aa4d46d676ad7ea1b2cca3af7ad81cd2abbf0df1812735ebd38e0df,9.306666666666667,8,merkle,13.0,1,137.860,137.860,1,1,2,400,13632,6,75,1,fanout_f32_l16,off,137.860,0,7,137.860,100,100,100,size-scaling-k75-c300-n15000000-f32-k75-c300-fanout_f32_l16-merkle-r7,1,349,32,1,126,698,99502.268,300,6816,15000000,1,
2,2,full,6,99403.82127666473,1,0,75,63,1,4,4,150,698,698,13632,6,0.134,0,0,0,0,300,mixed,349,1,99563.057,size-scaling-k75-c300,32,0,349,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,f92394208aa4d46d676ad7ea1b2cca3af7ad81cd2abbf0df1812735ebd38e0df,9.306666666666667,8,merkle,13.0,1,147.961,147.961,1,1,2,400,13632,6,75,1,fanout_f32_l16,off,147.961,0,8,147.961,100,100,100,size-scaling-k75-c300-n15000000-f32-k75-c300-fanout_f32_l16-merkle-r8,1,349,32,1,126,698,99563.057,300,6816,15000000,1,
2,2,full,6,99475.55292129517,1,0,75,63,1,4,4,150,698,698,13632,6,0.137,0,0,0,0,300,mixed,349,1,99624.800,size-scaling-k75-c300,32,0,349,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,f92394208aa4d46d676ad7ea1b2cca3af7ad81cd2abbf0df1812735ebd38e0df,9.306666666666667,8,merkle,13.0,1,137.836,137.836,1,1,2,400,13632,6,75,1,fanout_f32_l16,off,137.836,0,9,137.836,100,100,100,size-scaling-k75-c300-n15000000-f32-k75-c300-fanout_f32_l16-merkle-r9,1,349,32,1,126,698,99624.800,300,6816,15000000,1,
2,2,full,6,132712.75671100616,1,0,75,65,1,4,4,150,732,732,13760,6,0.137,0,0,0,0,300,mixed,366,1,132949.498,size-scaling-k75-c300,32,0,366,64,4,75,0,"only '%s', '%b', '%t' are allowed as placeholders, got '%''",0.0,0.0,c8d59639742031ea35286f86f78671f44ec84186dd108058a4f9a4b0b298196e,9.76,8,merkle,15.0,1,224.282,224.282,1,1,2,400,13760,6,75,1,fanout_f32_l16,off,224.282,0,0,224.282,100,100,100,size-scaling-k75-c300-n20000000-f32-k75-c300-fanout_f32_l16-merkle-r0,1,366,32,1,130,732,132949.498,300,6880,20000000,1,
